catitude1,0.9861111111111112
catitude10,0.9904458598726115
catitude100,0.9875846501128668
catitude11,0.9902912621359223
catitude12,0.9869083585095669
catitude13,0.9962825278810409
catitude14,0.9975062344139651
catitude15,0.9972826086956522
catitude16,0.9886792452830189
catitude17,0.9884910485933504
catitude18,0.9942028985507246
catitude19,0.9866310160427807
catitude2,0.9939975990396158
catitude20,0.993849938499385
catitude200,0.995085995085995
catitude202,0.9921752738654147
catitude203,0.9823008849557522
catitude204,0.9936224489795918
catitude205,0.9919571045576407
catitude206,0.9950980392156863
catitude207,0.9899193548387096
catitude208,0.9901547116736991
catitude209,0.9875259875259875
catitude21,0.9873684210526316
catitude210,0.9868421052631579
catitude211,0.9927536231884058
catitude212,0.992196209587514
catitude213,0.9888663967611336
catitude214,0.9956331877729258
catitude215,0.9818181818181818
catitude216,0.9856115107913669
catitude217,0.9888517279821628
catitude218,0.9871611982881597
catitude219,0.9909706546275395
catitude22,0.9965397923875432
catitude220,0.9868613138686131
catitude221,0.9902794653705954
catitude222,0.9840764331210191
catitude223,0.9895591647331786
catitude224,0.9953775038520801
catitude225,0.9907120743034056
catitude226,0.99
catitude227,0.990530303030303
catitude228,0.9961759082217974
catitude229,0.9863301787592008
catitude23,0.9929742388758782
catitude230,0.9865470852017937
catitude231,0.996547756041427
catitude232,0.9893617021276596
catitude233,0.9829157175398633
catitude234,0.9937694704049844
catitude235,0.991130820399113
catitude236,0.9956043956043956
catitude237,0.9920739762219286
catitude238,0.992936427850656
catitude239,0.995609220636663
catitude24,1.0
catitude240,0.9901685393258427
catitude241,0.9972677595628415
catitude242,0.9895397489539749
catitude243,0.9834605597964376
catitude244,0.988599348534202
catitude245,0.9885416666666667
catitude246,1.0
catitude247,0.9905437352245863
catitude248,0.9936305732484076
catitude249,0.9896907216494846
catitude25,0.986873508353222
catitude250,0.9850402761795167
catitude251,0.9917582417582418
catitude252,0.9933333333333333
catitude253,0.9896907216494846
catitude254,0.9893390191897654
catitude255,0.9897540983606558
catitude256,0.9925742574257426
catitude257,0.9884678747940692
catitude258,0.9891156462585035
catitude259,0.9868938401048493
catitude26,0.9950980392156863
catitude260,0.990990990990991
catitude261,0.9889958734525447
catitude262,0.9944008958566629
catitude263,0.993421052631579
catitude264,0.9952
catitude265,0.9919463087248322
catitude266,0.9905660377358491
catitude267,0.9921875
catitude268,0.9839080459770115
catitude269,0.9937965260545906
catitude27,0.9867109634551495
catitude270,0.9888682745825603
catitude271,0.9861932938856016
catitude272,0.9940047961630696
catitude273,0.9878048780487805
catitude274,0.9909228441754917
catitude275,0.9917184265010351
catitude276,0.9882491186839013
catitude277,1.0
catitude278,0.9914163090128756
catitude279,0.9967213114754099
catitude28,0.9870588235294118
catitude280,0.9939271255060729
catitude281,0.9869109947643979
catitude282,0.9938556067588326
catitude283,0.99140708915145
catitude284,0.9924012158054711
catitude285,0.9957865168539326
catitude286,0.9933244325767691
catitude287,0.9898648648648649
catitude288,0.993485342019544
catitude289,0.9839142091152815
catitude29,0.9705882352941176
catitude290,0.9926829268292683
catitude291,0.9881337648327939
catitude292,0.9944629014396457
catitude293,0.990450204638472
catitude294,0.9938837920489296
catitude295,0.987987987987988
catitude296,0.9884615384615385
catitude297,0.9951845906902087
catitude298,0.9887640449438202
catitude299,0.9840848806366048
catitude3,0.9798882681564246
catitude30,0.9932659932659933
catitude300,0.9891696750902527
catitude31,0.9841089670828603
catitude32,0.988795518207283
catitude33,0.9945155393053017
catitude34,0.9896103896103896
catitude35,0.9933333333333333
catitude36,0.9919839679358717
catitude37,0.9942363112391931
catitude38,0.988031914893617
catitude39,0.9948849104859335
catitude4,0.9910485933503836
catitude40,0.9872611464968153
catitude41,0.9832214765100671
catitude42,0.9919517102615694
catitude43,0.9861259338313767
catitude44,0.9980237154150198
catitude45,0.9967266775777414
catitude46,0.9875424688561721
catitude47,0.9834881320949432
catitude48,0.9930795847750865
catitude49,0.9863429438543247
catitude5,0.9803921568627451
catitude50,0.9892357373519914
catitude51,0.9965576592082617
catitude52,0.9905405405405405
catitude53,0.982421875
catitude54,0.9859154929577465
catitude55,0.9958549222797928
catitude56,0.9949109414758269
catitude57,0.9872448979591837
catitude58,0.9908424908424909
catitude59,0.9856887298747764
catitude6,0.9917127071823204
catitude60,0.9927641099855282
catitude61,0.992462311557789
catitude62,0.9920948616600791
catitude63,0.9929078014184397
catitude64,0.9891540130151844
catitude65,0.9933554817275747
catitude66,0.9944567627494457
catitude67,0.9861687413554634
catitude68,0.98559670781893
catitude69,0.9920364050056882
catitude7,0.984
catitude70,0.9911054637865311
catitude71,0.9947826086956522
catitude72,0.9871794871794872
catitude73,0.986046511627907
catitude74,0.9805555555555555
catitude75,0.9926144756277696
catitude76,0.993485342019544
catitude77,0.9965596330275229
catitude78,0.9850299401197605
catitude79,0.9979166666666667
catitude8,0.9889807162534435
catitude80,0.9910714285714286
catitude81,0.9801324503311258
catitude82,0.9968454258675079
catitude83,0.9903329752953813
catitude84,0.9776674937965261
catitude85,0.9807162534435262
catitude86,0.9771784232365145
catitude87,0.9866962305986696
catitude88,0.9972222222222222
catitude89,0.9858323494687131
catitude9,0.9978947368421053
catitude90,0.9905100830367735
catitude91,0.9934640522875817
catitude92,0.9889867841409692
catitude93,0.9907727797001153
catitude94,0.9845201238390093
catitude95,0.9933422103861518
catitude96,0.9922992299229924
catitude97,0.9967105263157895
catitude98,0.9916666666666667
catitude99,0.9940209267563528
