catitude200,405,0,405,0.995085995085995,0.0,0.004914004914004914,0.0
catitude202,635,0,635,0.9921752738654147,0.001564945226917058,0.006259780907668232,0.0
catitude203,446,0,446,0.9801324503311258,0.002207505518763797,0.01545253863134658,0.002207505518763797
catitude204,780,0,780,0.9923566878980892,0.0012738853503184713,0.006369426751592357,0.0
catitude205,742,0,742,0.9919571045576407,0.002680965147453083,0.005361930294906166,0.0
catitude206,610,0,610,0.9950980392156863,0.0016339869281045752,0.0032679738562091504,0.0
catitude207,983,0,983,0.9899193548387096,0.0010080645161290322,0.009072580645161291,0.0
catitude208,704,0,704,0.9901547116736991,0.0,0.009845288326300985,0.0
catitude209,475,0,475,0.9875259875259875,0.0,0.012474012474012475,0.0
catitude210,375,0,375,0.9868421052631579,0.0,0.013157894736842105,0.0
catitude211,548,0,548,0.9927536231884058,0.0,0.007246376811594203,0.0
catitude212,893,0,893,0.992196209587514,0.002229654403567447,0.004459308807134894,0.0011148272017837235
catitude213,977,0,977,0.9888663967611336,0.0,0.011133603238866396,0.0
catitude214,685,0,685,0.9956331877729258,0.001455604075691412,0.002911208151382824,0.0
catitude215,432,0,432,0.9818181818181818,0.0,0.01818181818181818,0.0
catitude216,685,0,685,0.9856115107913669,0.0,0.014388489208633094,0.0
catitude217,885,0,885,0.9855072463768116,0.0011148272017837235,0.013377926421404682,0.0
catitude218,692,0,692,0.9871611982881597,0.0,0.012838801711840228,0.0
catitude219,439,0,439,0.9909706546275395,0.0,0.009029345372460496,0.0
catitude220,677,0,677,0.9868613138686131,0.00145985401459854,0.01167883211678832,0.0
catitude221,813,0,813,0.9878493317132442,0.0,0.012150668286755772,0.0
catitude222,310,0,310,0.9840764331210191,0.0031847133757961785,0.012738853503184714,0.0
catitude223,854,0,854,0.988399071925754,0.001160092807424594,0.009280742459396751,0.001160092807424594
catitude224,647,0,647,0.9953775038520801,0.0015408320493066256,0.0030816640986132513,0.0
catitude225,322,0,322,0.9907120743034056,0.006191950464396285,0.0030959752321981426,0.0
catitude226,398,0,398,0.99,0.005,0.005,0.0
catitude227,523,0,523,0.990530303030303,0.0,0.00946969696969697,0.0
catitude228,521,0,521,0.9961759082217974,0.0,0.0038240917782026767,0.0
catitude229,939,0,939,0.9863301787592008,0.0010515247108307045,0.012618296529968454,0.0
catitude230,440,0,440,0.9865470852017937,0.0,0.013452914798206279,0.0
catitude231,866,0,866,0.996547756041427,0.0,0.0034522439585730723,0.0
catitude232,558,0,558,0.9893617021276596,0.0,0.010638297872340425,0.0
catitude233,870,0,867,0.9829157175398633,0.003416856492027335,0.012528473804100227,0.0011389521640091116
catitude234,637,0,637,0.9922118380062306,0.0,0.00778816199376947,0.0
catitude235,448,0,448,0.991130820399113,0.0022172949002217295,0.0066518847006651885,0.0
catitude236,453,0,453,0.9956043956043956,0.0,0.004395604395604396,0.0
catitude237,751,0,751,0.9907529722589168,0.0,0.007926023778071334,0.001321003963011889
catitude238,985,0,985,0.992936427850656,0.0010090817356205853,0.006054490413723511,0.0
catitude239,907,0,907,0.995609220636663,0.0,0.0043907793633369925,0.0
catitude240,706,0,706,0.9901685393258427,0.0014044943820224719,0.008426966292134831,0.0
catitude241,365,0,365,0.9972677595628415,0.0,0.00273224043715847,0.0
catitude242,473,0,473,0.9895397489539749,0.0,0.010460251046025104,0.0
catitude243,775,0,775,0.9860050890585241,0.0,0.013994910941475827,0.0
catitude244,608,0,608,0.988599348534202,0.0016286644951140066,0.009771986970684038,0.0
catitude245,950,0,950,0.9885416666666667,0.0010416666666666667,0.010416666666666666,0.0
catitude246,362,0,362,1.0,0.0,0.0,0.0
catitude247,419,0,419,0.9905437352245863,0.0,0.009456264775413711,0.0
catitude248,623,0,623,0.9904458598726115,0.0,0.007961783439490446,0.0015923566878980893
catitude249,960,0,960,0.9896907216494846,0.0,0.010309278350515464,0.0
catitude250,856,0,856,0.9827387802071347,0.0011507479861910242,0.014959723820483314,0.0011507479861910242
catitude251,363,0,363,0.9972527472527473,0.0,0.0027472527472527475,0.0
catitude252,746,0,746,0.9933333333333333,0.0013333333333333333,0.005333333333333333,0.0
catitude253,866,0,866,0.9896907216494846,0.002290950744558992,0.008018327605956471,0.0
catitude254,928,0,928,0.9893390191897654,0.0,0.010660980810234541,0.0
catitude255,967,0,967,0.9897540983606558,0.0,0.009221311475409836,0.0010245901639344263
catitude256,802,0,802,0.9925742574257426,0.0,0.007425742574257425,0.0
catitude257,603,0,600,0.9884678747940692,0.0,0.011532125205930808,0.0
catitude258,727,0,727,0.9891156462585035,0.0,0.010884353741496598,0.0
catitude259,754,0,754,0.9882044560943644,0.0,0.011795543905635648,0.0
catitude260,332,0,332,0.990990990990991,0.003003003003003003,0.003003003003003003,0.003003003003003003
catitude261,719,0,719,0.9889958734525447,0.0,0.011004126547455296,0.0
catitude262,889,0,889,0.9944008958566629,0.0011198208286674132,0.004479283314669653,0.0
catitude263,455,0,455,0.993421052631579,0.0,0.0021929824561403508,0.0043859649122807015
catitude264,622,0,622,0.9952,0.0,0.0048,0.0
catitude265,740,0,740,0.9919463087248322,0.0013422818791946308,0.006711409395973154,0.0
catitude266,841,0,841,0.9905660377358491,0.0011792452830188679,0.008254716981132075,0.0
catitude267,509,0,509,0.9921875,0.001953125,0.005859375,0.0
catitude268,854,0,854,0.9816091954022989,0.0,0.01839080459770115,0.0
