catitude1,0.9880952380952381
catitude10,0.9904458598726115
catitude100,0.9887133182844243
catitude11,0.9902912621359223
catitude12,0.9869083585095669
catitude13,0.9962825278810409
catitude14,0.9975062344139651
catitude15,0.9972826086956522
catitude16,0.9886792452830189
catitude17,0.9884910485933504
catitude18,0.9942028985507246
catitude19,0.9812834224598931
catitude2,0.9939975990396158
catitude20,0.993849938499385
catitude200,0.995085995085995
catitude202,0.9921752738654147
catitude203,0.9801324503311258
catitude204,0.9923566878980892
catitude205,0.9919571045576407
catitude206,0.9950980392156863
catitude207,0.9899193548387096
catitude208,0.9901547116736991
catitude209,0.9875259875259875
catitude21,0.9863157894736843
catitude210,0.9868421052631579
catitude211,0.9927536231884058
catitude212,0.992196209587514
catitude213,0.9888663967611336
catitude214,0.9956331877729258
catitude215,0.9818181818181818
catitude216,0.9856115107913669
catitude217,0.9855072463768116
catitude218,0.9871611982881597
catitude219,0.9909706546275395
catitude22,0.9965397923875432
catitude220,0.9868613138686131
catitude221,0.9878493317132442
catitude222,0.9840764331210191
catitude223,0.988399071925754
catitude224,0.9953775038520801
catitude225,0.9907120743034056
catitude226,0.99
catitude227,0.990530303030303
catitude228,0.9961759082217974
catitude229,0.9863301787592008
catitude23,0.9929742388758782
catitude230,0.9865470852017937
catitude231,0.996547756041427
catitude232,0.9893617021276596
catitude233,0.9829157175398633
catitude234,0.9922118380062306
catitude235,0.991130820399113
catitude236,0.9956043956043956
catitude237,0.9907529722589168
catitude238,0.992936427850656
catitude239,0.995609220636663
catitude24,1.0
catitude240,0.9901685393258427
catitude241,0.9972677595628415
catitude242,0.9895397489539749
catitude243,0.9860050890585241
catitude244,0.988599348534202
catitude245,0.9885416666666667
catitude246,1.0
catitude247,0.9905437352245863
catitude248,0.9904458598726115
catitude249,0.9896907216494846
catitude25,0.986873508353222
catitude250,0.9827387802071347
catitude251,0.9972527472527473
catitude252,0.9933333333333333
catitude253,0.9896907216494846
catitude254,0.9893390191897654
catitude255,0.9897540983606558
catitude256,0.9925742574257426
catitude257,0.9884678747940692
catitude258,0.9891156462585035
catitude259,0.9882044560943644
catitude26,0.9950980392156863
catitude260,0.990990990990991
catitude261,0.9889958734525447
catitude262,0.9944008958566629
catitude263,0.993421052631579
catitude264,0.9952
catitude265,0.9919463087248322
catitude266,0.9905660377358491
catitude267,0.9921875
catitude268,0.9816091954022989
catitude269,0.9950372208436724
catitude27,0.9867109634551495
catitude270,0.9888682745825603
catitude271,0.9861932938856016
catitude272,0.9940047961630696
catitude273,0.9878048780487805
catitude274,0.9909228441754917
catitude275,0.9917184265010351
catitude276,0.9870740305522914
catitude277,1.0
catitude278,0.9914163090128756
catitude279,0.9967213114754099
catitude28,0.9847058823529412
catitude280,0.9939271255060729
catitude281,0.9869109947643979
catitude282,0.9938556067588326
catitude283,0.99140708915145
catitude284,0.9924012158054711
catitude285,0.9957865168539326
catitude286,0.9933244325767691
catitude287,0.9898648648648649
catitude288,0.991869918699187
catitude289,0.9839142091152815
catitude29,0.9705882352941176
catitude290,0.9926829268292683
catitude291,0.9881337648327939
catitude292,0.9944629014396457
catitude293,0.990450204638472
catitude294,0.9923547400611621
catitude295,0.9894894894894894
catitude296,0.9884615384615385
catitude297,0.9951845906902087
catitude298,0.9887640449438202
catitude299,0.9840848806366048
catitude3,0.9810055865921787
catitude30,0.9932659932659933
catitude300,0.9891696750902527
catitude31,0.9829931972789115
catitude32,0.988795518207283
catitude33,0.9945155393053017
catitude34,0.9896103896103896
catitude35,0.9933333333333333
catitude36,0.9900199600798403
catitude37,0.9913544668587896
catitude38,0.988031914893617
catitude39,0.9948849104859335
catitude4,0.9910485933503836
catitude40,0.9883103081827843
catitude41,0.9832214765100671
catitude42,0.9919517102615694
catitude43,0.9861259338313767
catitude44,0.9980237154150198
catitude45,0.9967266775777414
catitude46,0.9875424688561721
catitude47,0.9824561403508771
catitude48,0.9930795847750865
catitude49,0.9863429438543247
catitude5,0.9852216748768473
catitude50,0.9870828848223897
catitude51,0.9965576592082617
catitude52,0.9905405405405405
catitude53,0.9843444227005871
catitude54,0.9859154929577465
catitude55,0.9958549222797928
catitude56,0.9949109414758269
catitude57,0.9910714285714286
catitude58,0.9871794871794872
catitude59,0.9856887298747764
catitude6,0.988950276243094
catitude60,0.9927641099855282
catitude61,0.992462311557789
catitude62,0.9920948616600791
catitude63,0.9928825622775801
catitude64,0.9891540130151844
catitude65,0.9922566371681416
catitude66,0.9944567627494457
catitude67,0.9861687413554634
catitude68,0.98559670781893
catitude69,0.9920364050056882
catitude7,0.984
catitude70,0.9936467598475223
catitude71,0.9947826086956522
catitude72,0.9883449883449883
catitude73,0.986046511627907
catitude74,0.9805555555555555
catitude75,0.9926144756277696
catitude76,0.993485342019544
catitude77,0.9965596330275229
catitude78,0.9820359281437125
catitude79,0.9979166666666667
catitude8,0.9889807162534435
catitude80,0.9897959183673469
catitude81,0.9801324503311258
catitude82,0.9968454258675079
catitude83,0.9903329752953813
catitude84,0.9800498753117207
catitude85,0.9807162534435262
catitude86,0.9771784232365145
catitude87,0.9866962305986696
catitude88,0.9972222222222222
catitude89,0.9881936245572609
catitude9,0.9978991596638656
catitude90,0.9905100830367735
catitude91,0.9934640522875817
catitude92,0.9889867841409692
catitude93,0.9907727797001153
catitude94,0.9845201238390093
catitude95,0.9920106524633822
catitude96,0.9922992299229924
catitude97,0.9967105263157895
catitude98,0.9916666666666667
catitude99,0.9940209267563528
